pair,signal_time,entry_price,exit_time,exit_price,pnl_pct_net,pnl_dollars,position_dollars,exit_reason,score,shadow_balance_after
XPLUSDT,2026-08-20 08:00:00+00:00,0.08193,2026-08-20 09:30:00+00:00,0.08260592250000001,0.525,23.21,4421.58,Trail-Lock 🔒,0.6831657307186857,13287.95
ZKPUSDT,2026-08-20 08:00:00+00:00,0.0406,2026-08-20 09:30:00+00:00,0.04093495,0.525,23.25,4429.32,Trail-Lock 🔒,0.4993066809119899,13311.2
MOVEUSDT,2026-08-20 09:30:00+00:00,0.0062,2026-08-20 10:00:00+00:00,0.006259554488218657,0.6606,29.31,4437.07,Trail-Lock 🔒,0.7390566530861201,13340.51
LUMIAUSDT,2026-08-20 08:00:00+00:00,0.0856,2026-08-20 10:00:00+00:00,0.08630619999999999,0.525,23.35,4446.84,Trail-Lock 🔒,0.6297718607835106,13363.86
INITUSDT,2026-08-20 09:00:00+00:00,0.05501,2026-08-20 11:00:00+00:00,0.055463832500000004,0.525,23.39,4454.62,Trail-Lock 🔒,0.602920958980269,13387.24
NEARUSDT,2026-08-20 08:00:00+00:00,1.749,2026-08-20 12:00:00+00:00,1.73151,-1.3,-58.01,4462.41,SL 🔴,0.5245864957330492,13329.23
SUIUSDT,2026-08-20 10:00:00+00:00,0.728,2026-08-20 12:00:00+00:00,0.7200037188708013,-1.3984,-62.4,4462.41,SL 🔴,0.5193411044537547,13266.83
GUSDT,2026-08-20 09:30:00+00:00,0.00409,2026-08-20 12:30:00+00:00,0.0040491,-1.3,-57.49,4422.28,SL 🔴,0.8439997298666775,13209.34
AVAXUSDT,2026-08-20 08:00:00+00:00,6.766,2026-08-20 12:00:00+00:00,6.86749,1.2,52.84,4403.11,TP 🟢,0.768042785989639,13262.18
STRAXUSDT,2026-08-20 09:00:00+00:00,0.00862,2026-08-20 12:00:00+00:00,0.0085338,-1.3,-57.47,4420.73,SL 🔴,0.7467934916825715,13204.71
ADAUSDT,2026-08-20 11:30:00+00:00,0.1912,2026-08-20 12:00:00+00:00,0.19277740000000002,0.525,23.11,4401.57,Trail-Lock 🔒,0.6186438877981967,13227.82
SIGNUSDT,2026-08-20 11:30:00+00:00,0.00707,2026-08-20 12:00:00+00:00,0.0071283275,0.525,23.15,4409.27,Trail-Lock 🔒,0.5840141565841546,13250.96
BANDUSDT,2026-08-20 10:00:00+00:00,0.1648,2026-08-20 13:30:00+00:00,0.163152,-1.3,-58.01,4462.41,SL 🔴,0.4612024364424083,13192.95
IQUSDT,2026-08-20 12:30:00+00:00,0.000622,2026-08-20 13:00:00+00:00,0.00063133,1.2,52.77,4397.65,TP 🟢,0.8451653660918992,13245.72
APTUSDT,2026-08-20 08:00:00+00:00,0.559,2026-08-20 13:30:00+00:00,0.567385,1.2,52.98,4415.24,TP 🟢,0.7523973314417653,13298.71
XTZUSDT,2026-08-20 08:00:00+00:00,0.2161,2026-08-20 13:30:00+00:00,0.217882825,0.525,23.27,4432.9,Trail-Lock 🔒,0.644183616862207,13321.98
APEUSDT,2026-08-20 12:30:00+00:00,0.1302,2026-08-20 13:30:00+00:00,0.128898,-1.3,-57.73,4440.66,SL 🔴,0.4612278383060171,13264.25
TWTUSDT,2026-08-20 10:00:00+00:00,0.4074,2026-08-20 14:00:00+00:00,0.40332599999999996,-1.3,-58.01,4462.41,SL 🔴,0.5306413197238347,13206.24
BCHUSDT,2026-08-20 13:30:00+00:00,216.5,2026-08-20 14:00:00+00:00,218.286125,0.525,23.11,4402.08,Trail-Lock 🔒,0.6190917531511618,13229.35
SAHARAUSDT,2026-08-20 08:00:00+00:00,0.00775,2026-08-20 15:00:00+00:00,0.00786625,1.2,52.84,4403.11,TP 🟢,0.7938674341898981,13282.19
CGPTUSDT,2026-08-20 06:30:00+00:00,0.02061,2026-08-20 15:00:00+00:00,0.02091915,1.2,52.82,4401.57,TP 🟢,0.71835243730338,13335.01
0GUSDT,2026-08-20 09:00:00+00:00,0.1519,2026-08-20 14:30:00+00:00,0.1541785,1.2,53.29,4440.66,TP 🟢,0.6332497577411199,13388.29
MOVEUSDT,2026-08-20 15:00:00+00:00,0.0063,2026-08-20 15:30:00+00:00,0.00636433157934656,0.7211,32.18,4462.76,Trail-Lock 🔒,0.7306042328182634,13420.48
ARUSDT,2026-08-20 15:00:00+00:00,1.937,2026-08-20 15:30:00+00:00,1.95298025,0.525,23.49,4473.49,Trail-Lock 🔒,0.6157174093417117,13443.96
XAIUSDT,2026-08-20 12:30:00+00:00,0.00735,2026-08-20 16:30:00+00:00,0.00746025,1.2,52.82,4402.08,TP 🟢,0.7327223431169292,13496.79
SAPIENUSDT,2026-08-20 15:00:00+00:00,0.0782,2026-08-20 17:00:00+00:00,0.07884515,0.525,23.62,4498.93,Trail-Lock 🔒,0.7592608668186327,13520.41
WUSDT,2026-08-20 15:00:00+00:00,0.00889,2026-08-20 17:30:00+00:00,0.009023350000000001,1.2,53.78,4481.32,TP 🟢,0.5005208254384036,13574.18
CUSDT,2026-08-20 15:00:00+00:00,0.0665,2026-08-20 17:30:00+00:00,0.0674975,1.2,54.3,4524.73,TP 🟢,0.5255015007532456,13628.48
HYPERUSDT,2026-08-20 15:00:00+00:00,0.0659,2026-08-20 18:30:00+00:00,0.065241,-1.3,-58.82,4524.73,SL 🔴,0.5940916640846279,13569.66
MIRAUSDT,2026-08-20 17:00:00+00:00,0.04059,2026-08-20 18:30:00+00:00,0.0401841,-1.3,-59.06,4542.83,SL 🔴,0.5236200014913808,13510.6
LSKUSDT,2026-08-20 17:00:00+00:00,0.0848,2026-08-20 18:30:00+00:00,0.08373933109750642,-1.5508,-70.45,4542.83,SL 🔴,0.474935652382068,13440.15
2ZUSDT,2026-08-20 14:00:00+00:00,0.05285,2026-08-20 18:30:00+00:00,0.0532860125,0.525,23.52,4480.05,Trail-Lock 🔒,0.8489556086509547,13463.67
RIFUSDT,2026-08-20 11:00:00+00:00,0.0775,2026-08-20 18:30:00+00:00,0.078139375,0.525,23.56,4487.89,Trail-Lock 🔒,0.8445823181582948,13487.23
KAITOUSDT,2026-08-20 12:30:00+00:00,0.3519,2026-08-20 18:00:00+00:00,0.3571785,1.2,53.95,4495.74,TP 🟢,0.8439030306498491,13541.18
ZECUSDT,2026-08-20 16:00:00+00:00,564.55,2026-08-20 18:00:00+00:00,573.01825,1.2,54.16,4513.73,TP 🟢,0.8425551884556266,13595.35
RSRUSDT,2026-08-20 15:00:00+00:00,0.001294,2026-08-20 18:00:00+00:00,0.0013046755,0.525,23.79,4531.78,Trail-Lock 🔒,0.6222469833157352,13619.14
SUIUSDT,2026-08-20 15:00:00+00:00,0.7304,2026-08-20 18:00:00+00:00,0.741356,1.2,54.48,4539.71,TP 🟢,0.5932731519072376,13673.62
TWTUSDT,2026-08-20 17:30:00+00:00,0.4146,2026-08-20 18:00:00+00:00,0.41045400000000004,-1.3,-59.25,4557.87,SL 🔴,0.48189028296003955,13614.36
ICPUSDT,2026-08-20 15:00:00+00:00,2.337,2026-08-20 19:00:00+00:00,2.372055,1.2,53.85,4487.89,TP 🟢,0.8488390078963189,13668.22
XVGUSDT,2026-08-20 15:00:00+00:00,0.002149,2026-08-20 19:00:00+00:00,0.0021812349999999997,1.2,54.38,4531.78,TP 🟢,0.7137464877181832,13722.6
IOUSDT,2026-08-20 17:00:00+00:00,0.1272,2026-08-20 19:00:00+00:00,0.129108,1.2,54.69,4557.87,TP 🟢,0.5590114327358263,13777.29
PHAUSDT,2026-08-20 15:00:00+00:00,0.0232,2026-08-20 20:00:00+00:00,0.023548,1.2,54.48,4539.71,TP 🟢,0.5935303955955448,13831.77
PORTALUSDT,2026-08-20 18:30:00+00:00,0.01155,2026-08-20 20:00:00+00:00,0.011721249119642995,1.1827,54.53,4610.59,Trail-Lock 🔒,0.8049722800268196,13886.3
CKBUSDT,2026-08-20 15:00:00+00:00,0.000889,2026-08-20 20:30:00+00:00,0.000902335,1.2,53.78,4481.32,TP 🟢,0.5426489499897251,13940.08
CVCUSDT,2026-08-20 15:00:00+00:00,0.01788,2026-08-20 20:30:00+00:00,0.0181482,1.2,54.69,4557.87,TP 🟢,0.5092601395177426,13994.77
IOSTUSDT,2026-08-20 15:00:00+00:00,0.000566,2026-08-20 20:30:00+00:00,0.00057449,1.2,54.69,4557.87,TP 🟢,0.5050858450591843,14049.46
GLMUSDT,2026-08-20 15:00:00+00:00,0.0938,2026-08-20 20:30:00+00:00,0.095207,1.2,54.69,4557.87,TP 🟢,0.5039996622511032,14104.16
SCRUSDT,2026-08-20 15:00:00+00:00,0.02105,2026-08-20 21:00:00+00:00,0.02136575,1.2,54.69,4557.87,TP 🟢,0.5494946177331397,14158.85
RADUSDT,2026-08-20 15:00:00+00:00,0.233,2026-08-20 21:30:00+00:00,0.236495,1.2,53.78,4481.32,TP 🟢,0.4964540337790253,14212.63
MANTAUSDT,2026-08-20 15:00:00+00:00,0.05875,2026-08-20 21:30:00+00:00,0.05963125,1.2,54.69,4557.87,TP 🟢,0.5385733592288038,14267.32
SHELLUSDT,2026-08-20 15:30:00+00:00,0.0212,2026-08-20 22:00:00+00:00,0.021518,1.2,53.78,4481.32,TP 🟢,0.606502591583323,14321.1
SAGAUSDT,2026-08-20 15:00:00+00:00,0.014,2026-08-20 22:00:00+00:00,0.01421,1.2,53.78,4481.32,TP 🟢,0.5856146364873356,14374.88
ZKCUSDT,2026-08-20 15:00:00+00:00,0.0392,2026-08-20 22:00:00+00:00,0.039788,1.2,53.78,4481.32,TP 🟢,0.4988759742364163,14428.65
CKBUSDT,2026-08-20 20:30:00+00:00,0.000887,2026-08-20 22:00:00+00:00,0.000900305,1.2,57.71,4809.55,TP 🟢,0.7439209693148483,14486.37
CVCUSDT,2026-08-20 21:30:00+00:00,0.01798,2026-08-20 22:00:00+00:00,0.0182497,1.2,57.95,4828.79,TP 🟢,0.6801086256170694,14544.31
TNSRUSDT,2026-08-20 15:00:00+00:00,0.0336,2026-08-20 23:00:00+00:00,0.034103999999999995,1.2,53.99,4498.93,TP 🟢,0.8440595346632569,14598.3
APTUSDT,2026-08-20 15:30:00+00:00,0.569,2026-08-20 23:00:00+00:00,0.5775349999999999,1.2,54.48,4539.71,TP 🟢,0.5972166454897836,14652.77
BREVUSDT,2026-08-20 15:00:00+00:00,0.0684,2026-08-20 23:00:00+00:00,0.069426,1.2,54.69,4557.87,TP 🟢,0.5459315584839237,14707.47
IQUSDT,2026-08-20 21:30:00+00:00,0.000634,2026-08-20 22:30:00+00:00,0.0006392305,0.525,25.74,4902.49,Trail-Lock 🔒,0.4916154558611786,14733.21
ADXUSDT,2026-08-20 21:00:00+00:00,0.0652,2026-08-20 23:30:00+00:00,0.066178,1.2,57.07,4755.77,TP 🟢,0.4937955541604804,14790.28
TAOUSDT,2026-08-20 23:00:00+00:00,214.6,2026-08-20 23:30:00+00:00,217.819,1.2,59.16,4930.09,TP 🟢,0.7199633933997563,14849.44
POLYXUSDT,2026-08-20 20:30:00+00:00,0.0322,2026-08-21 00:00:00+00:00,0.032683,1.2,57.07,4755.77,TP 🟢,0.5322603758398513,14906.51
MASKUSDT,2026-08-20 21:30:00+00:00,0.393,2026-08-21 00:00:00+00:00,0.398895,1.2,58.18,4848.1,TP 🟢,0.5005319414278817,14964.68
POWRUSDT,2026-08-20 21:30:00+00:00,0.04,2026-08-21 01:30:00+00:00,0.040600000000000004,1.2,58.18,4848.1,TP 🟢,0.49590407309797574,15022.86
PHAUSDT,2026-08-20 21:30:00+00:00,0.0236,2026-08-21 01:30:00+00:00,0.0237947,0.525,26.29,5007.62,Trail-Lock 🔒,0.7695311263727785,15049.15
IOTXUSDT,2026-08-20 21:00:00+00:00,0.002762,2026-08-21 00:30:00+00:00,0.00280343,1.2,60.2,5016.38,TP 🟢,0.677486380301824,15109.35
IOUSDT,2026-08-20 23:00:00+00:00,0.1303,2026-08-21 01:30:00+00:00,0.1322545,1.2,60.44,5036.45,TP 🟢,0.5708930996830451,15169.79
RVNUSDT,2026-08-20 23:30:00+00:00,0.00302,2026-08-21 01:30:00+00:00,0.0030641070721942306,1.1605,58.68,5056.6,Trail-Lock 🔒,0.5071660719785878,15228.47
BICOUSDT,2026-08-21 01:00:00+00:00,0.01917,2026-08-21 02:30:00+00:00,0.019461471062597664,1.2205,61.95,5076.16,Trail-Lock 🔒,0.8008655151055541,15290.42
SXTUSDT,2026-08-21 01:30:00+00:00,0.00782,2026-08-21 02:00:00+00:00,0.007884515000000002,0.525,26.76,5096.81,Trail-Lock 🔒,0.6527212345606928,15317.18
POLYXUSDT,2026-08-21 01:30:00+00:00,0.0327,2026-08-21 04:00:00+00:00,0.0331905,1.2,61.27,5105.73,TP 🟢,0.467063534322584,15378.45
IOUSDT,2026-08-21 01:30:00+00:00,0.1315,2026-08-21 04:00:00+00:00,0.12999102589067502,-1.4475,-73.91,5105.73,SL 🔴,0.6849638084170233,15304.54
OPUSDT,2026-08-20 23:00:00+00:00,0.0956,2026-08-21 04:00:00+00:00,0.09703400000000001,1.2,61.22,5101.51,TP 🟢,0.8500527626973904,15365.76
MIRAUSDT,2026-08-21 01:30:00+00:00,0.04091,2026-08-21 04:30:00+00:00,0.04152365,1.2,61.27,5105.73,TP 🟢,0.4964820835755782,15427.03
RADUSDT,2026-08-20 21:30:00+00:00,0.235,2026-08-21 05:00:00+00:00,0.23693874999999998,0.525,27.0,5142.34,Trail-Lock 🔒,0.5916083211853145,15454.02
TIAUSDT,2026-08-20 23:00:00+00:00,0.3429,2026-08-21 06:00:00+00:00,0.3480435,1.2,60.68,5056.6,TP 🟢,0.5676500089739183,15514.7
MINAUSDT,2026-08-21 02:30:00+00:00,0.0472,2026-08-21 06:00:00+00:00,0.047908,1.2,61.27,5105.73,TP 🟢,0.5417488881253848,15575.97
IOSTUSDT,2026-08-20 21:00:00+00:00,0.000572,2026-08-21 06:00:00+00:00,0.0005662800000000001,-1.3,-66.37,5105.73,SL 🔴,0.5015872133591887,15509.6
NEWTUSDT,2026-08-21 05:00:00+00:00,0.04054,2026-08-21 06:00:00+00:00,0.0411481,1.2,61.82,5151.34,TP 🟢,0.46604938943709406,15571.41
BTTCUSDT,2026-08-21 05:30:00+00:00,2.9e-07,2026-08-21 06:00:00+00:00,2.96544453153453e-07,1.9567,101.56,5190.47,Trail-Lock 🔒,0.6587232760238796,15672.98
ORDIUSDT,2026-08-21 05:30:00+00:00,4.26,2026-08-21 06:00:00+00:00,4.295145,0.525,27.43,5224.33,Trail-Lock 🔒,0.6218488289726425,15700.4
CKBUSDT,2026-08-21 05:30:00+00:00,0.000909,2026-08-21 06:00:00+00:00,0.0008949304939504581,-1.8478,-96.7,5233.47,SL 🔴,0.55964041252983,15603.7
APTUSDT,2026-08-21 05:30:00+00:00,0.584,2026-08-21 06:30:00+00:00,0.588818,0.525,27.31,5201.23,Trail-Lock 🔒,0.513774856402908,15631.01
AMPUSDT,2026-08-21 05:30:00+00:00,0.000401,2026-08-21 06:00:00+00:00,0.00040430825,0.525,27.35,5210.34,Trail-Lock 🔒,0.5073214301294359,15658.36
WCTUSDT,2026-08-20 23:00:00+00:00,0.03805,2026-08-21 07:00:00+00:00,0.03862075,1.2,60.91,5076.16,TP 🟢,0.4784134871470389,15719.27
METISUSDT,2026-08-21 01:30:00+00:00,2.6,2026-08-21 07:00:00+00:00,2.6390000000000002,1.2,61.27,5105.73,TP 🟢,0.4803441482017043,15780.54
WUSDT,2026-08-21 01:30:00+00:00,0.00909,2026-08-21 07:30:00+00:00,0.009226350000000001,1.2,61.27,5105.73,TP 🟢,0.4720234728676357,15841.81
IDUSDT,2026-08-21 01:30:00+00:00,0.0304,2026-08-21 07:30:00+00:00,0.030856,1.2,61.27,5105.73,TP 🟢,0.46390086057583263,15903.08
KSMUSDT,2026-08-21 03:30:00+00:00,3.2,2026-08-21 07:00:00+00:00,3.248,1.2,61.46,5121.92,TP 🟢,0.45984829476213174,15964.54
XNOUSDT,2026-08-21 05:30:00+00:00,0.391,2026-08-21 07:30:00+00:00,0.396865,1.2,62.8,5233.47,TP 🟢,0.5699386264622478,16027.35
AVAXUSDT,2026-08-21 05:30:00+00:00,7.356,2026-08-21 07:00:00+00:00,7.46634,1.2,62.41,5201.23,TP 🟢,0.5145890259257259,16089.76
DASHUSDT,2026-08-21 05:00:00+00:00,33.7,2026-08-21 07:00:00+00:00,34.2055,1.2,62.63,5219.45,TP 🟢,0.4733250184683392,16152.39
WALUSDT,2026-08-21 05:30:00+00:00,0.0234,2026-08-21 08:00:00+00:00,0.023751,1.2,62.29,5190.47,TP 🟢,0.7784099650172688,16214.68
STEEMUSDT,2026-08-21 08:30:00+00:00,0.04103,2026-08-21 09:00:00+00:00,0.041645449999999994,1.2,64.86,5404.89,TP 🟢,0.849150958842777,16279.54
OPUSDT,2026-08-21 08:30:00+00:00,0.0986,2026-08-21 09:00:00+00:00,0.10007899999999999,1.2,65.12,5426.51,TP 🟢,0.8475412497159877,16344.66
SKLUSDT,2026-08-21 08:30:00+00:00,0.0037,2026-08-21 09:00:00+00:00,0.0037555,1.2,65.38,5448.22,TP 🟢,0.8428626919197912,16410.03
HYPERUSDT,2026-08-21 08:30:00+00:00,0.0655,2026-08-21 09:00:00+00:00,0.0664825,1.2,65.64,5470.01,TP 🟢,0.7987365317957988,16475.68
GLMRUSDT,2026-08-21 08:30:00+00:00,0.007481,2026-08-21 09:00:00+00:00,0.0075932149999999995,1.2,65.9,5491.89,TP 🟢,0.7985407718819744,16541.58
DUSKUSDT,2026-08-21 07:30:00+00:00,0.0732,2026-08-21 09:00:00+00:00,0.074298,1.2,66.17,5513.86,TP 🟢,0.7912168407284432,16607.74
MEGAUSDT,2026-08-21 06:30:00+00:00,0.03856,2026-08-21 09:00:00+00:00,0.0391384,1.2,66.43,5535.91,TP 🟢,0.7791968808133907,16674.18
COOKIEUSDT,2026-08-21 07:30:00+00:00,0.0116,2026-08-21 09:00:00+00:00,0.011792062251542139,1.3557,75.35,5558.06,TP 🟢,0.7655739065191955,16749.53
RAREUSDT,2026-08-21 08:30:00+00:00,0.01258,2026-08-21 09:00:00+00:00,0.0127687,1.2,67.0,5583.18,TP 🟢,0.7595981405726033,16816.52
MOVRUSDT,2026-08-21 08:30:00+00:00,0.78,2026-08-21 09:00:00+00:00,0.7917000000000001,1.2,67.27,5605.51,TP 🟢,0.7394700105521298,16883.79
SXTUSDT,2026-08-21 08:30:00+00:00,0.00785,2026-08-21 09:00:00+00:00,0.0077715,-1.3,-73.16,5627.93,SL 🔴,0.6494826364095704,16810.63
ICPUSDT,2026-08-21 07:30:00+00:00,2.426,2026-08-21 09:00:00+00:00,2.46239,1.2,67.24,5603.54,TP 🟢,0.6284944832315129,16877.87
ERAUSDT,2026-08-21 07:30:00+00:00,0.0593,2026-08-21 09:00:00+00:00,0.0601895,1.2,67.51,5625.96,TP 🟢,0.5823010380874094,16945.38
ACTUSDT,2026-08-21 10:30:00+00:00,0.0117,2026-08-21 11:00:00+00:00,0.011802033361638566,0.5721,32.31,5648.46,Trail-Lock 🔒,0.5773376415242357,16977.69
BATUSDT,2026-08-21 11:00:00+00:00,0.068,2026-08-21 11:30:00+00:00,0.068561,0.525,29.71,5659.23,Trail-Lock 🔒,0.5977059577438301,17007.41
GLMRUSDT,2026-08-21 10:30:00+00:00,0.007532,2026-08-21 12:00:00+00:00,0.00764498,1.2,68.03,5669.14,TP 🟢,0.5762076456603952,17075.44
GPSUSDT,2026-08-21 09:00:00+00:00,0.01213,2026-08-21 12:00:00+00:00,0.012407997007386868,1.9918,113.37,5691.81,TP 🟢,0.8125389708023627,17188.81
ALPINEUSDT,2026-08-21 11:30:00+00:00,0.351,2026-08-21 12:00:00+00:00,0.35389575,0.525,30.08,5729.6,Trail-Lock 🔒,0.526006677794669,17218.89
GLMRUSDT,2026-08-21 12:30:00+00:00,0.007591,2026-08-21 13:00:00+00:00,0.0076536257499999994,0.525,30.13,5739.63,Trail-Lock 🔒,0.6998937976508152,17249.02
DEXEUSDT,2026-08-21 12:30:00+00:00,1.97,2026-08-21 13:00:00+00:00,1.9862525,0.525,30.19,5749.67,Trail-Lock 🔒,0.5942975968855214,17279.21
HIVEUSDT,2026-08-21 12:30:00+00:00,0.0439,2026-08-21 13:30:00+00:00,0.044262175,0.525,30.24,5759.74,Trail-Lock 🔒,0.5447399355720898,17309.44
MAGICUSDT,2026-08-21 12:30:00+00:00,0.0456,2026-08-21 15:00:00+00:00,0.046284,1.2,69.24,5769.81,TP 🟢,0.49414872329196513,17378.68
TAOUSDT,2026-08-21 12:30:00+00:00,227.2,2026-08-21 14:30:00+00:00,230.60799999999998,1.2,69.24,5769.81,TP 🟢,0.4890571384239931,17447.92
STORJUSDT,2026-08-21 12:30:00+00:00,0.0414,2026-08-21 15:00:00+00:00,0.04174155,0.525,30.53,5815.97,Trail-Lock 🔒,0.719738625489043,17478.45
ZAMAUSDT,2026-08-21 14:00:00+00:00,0.04772,2026-08-21 14:30:00+00:00,0.04811369,0.525,30.59,5826.15,Trail-Lock 🔒,0.6382666435740416,17509.04
ADXUSDT,2026-08-21 10:00:00+00:00,0.0668,2026-08-21 15:30:00+00:00,0.0673511,0.525,30.64,5836.35,Trail-Lock 🔒,0.5668214865013864,17539.68
MOVRUSDT,2026-08-21 15:30:00+00:00,0.803,2026-08-21 16:00:00+00:00,0.815045,1.2,70.16,5846.56,TP 🟢,0.6419946563348391,17609.84
ADAUSDT,2026-08-21 15:30:00+00:00,0.2178,2026-08-21 16:00:00+00:00,0.21990147813100022,0.6649,39.03,5869.95,Trail-Lock 🔒,0.5566014417609856,17648.87
MTLUSDT,2026-08-21 15:00:00+00:00,0.226,2026-08-21 16:30:00+00:00,0.22939,1.2,70.16,5846.56,TP 🟢,0.49503818912271474,17719.03
SCRTUSDT,2026-08-21 10:00:00+00:00,0.0203,2026-08-21 16:30:00+00:00,0.021034082451392808,3.3162,195.86,5906.34,TP 🟢,0.7207908573017376,17914.89
SUIUSDT,2026-08-21 15:30:00+00:00,0.8039,2026-08-21 17:00:00+00:00,0.8112580969465499,0.6153,36.74,5971.63,Trail-Lock 🔒,0.6906830456999145,17951.63
PHAUSDT,2026-08-21 10:00:00+00:00,0.025,2026-08-21 18:30:00+00:00,0.025375,1.2,71.81,5983.88,TP 🟢,0.8363664656319827,18023.44
ZECUSDT,2026-08-21 16:00:00+00:00,662.33,2026-08-21 18:30:00+00:00,675.9602927831834,1.7579,105.61,6007.81,TP 🟢,0.7706915805356824,18129.05
SXTUSDT,2026-08-21 10:30:00+00:00,0.00794,2026-08-21 18:30:00+00:00,0.0080591,1.2,72.52,6043.02,TP 🟢,0.5407160443129245,18201.57
ICPUSDT,2026-08-21 16:00:00+00:00,2.502,2026-08-21 18:30:00+00:00,2.4700863531020105,-1.5755,-94.28,5983.88,SL 🔴,0.5289313735836876,18107.29
ZILUSDT,2026-08-21 16:00:00+00:00,0.00272,2026-08-21 19:00:00+00:00,0.0026928000000000004,-1.3,-77.79,5983.88,SL 🔴,0.4998153119592211,18029.5
ETCUSDT,2026-08-21 18:00:00+00:00,7.54,2026-08-21 18:30:00+00:00,7.6022050000000005,0.525,31.55,6009.83,Trail-Lock 🔒,0.6330555701429994,18061.05
ENJUSDT,2026-08-21 18:00:00+00:00,0.0277,2026-08-21 19:00:00+00:00,0.02741886368857786,-1.3149,-79.16,6020.35,SL 🔴,0.6186021722224674,17981.89
ARKMUSDT,2026-08-21 18:00:00+00:00,0.107,2026-08-21 18:30:00+00:00,0.10562546935292147,-1.5846,-94.98,5993.96,SL 🔴,0.5615010849764785,17886.91
CKBUSDT,2026-08-21 18:00:00+00:00,0.000984,2026-08-21 18:30:00+00:00,0.0009719627132520805,-1.5233,-90.82,5962.3,SL 🔴,0.5325497559071244,17796.09
DOTUSDT,2026-08-21 17:30:00+00:00,0.904,2026-08-21 18:30:00+00:00,0.8932776310280558,-1.4861,-88.16,5932.03,SL 🔴,0.520938673749392,17707.93
AVAUSDT,2026-08-21 17:30:00+00:00,0.2042,2026-08-21 18:30:00+00:00,0.20588465,0.525,30.99,5902.64,Trail-Lock 🔒,0.49966271657006056,17738.92
KAIAUSDT,2026-08-21 18:00:00+00:00,0.0289,2026-08-21 18:30:00+00:00,0.02855999503139987,-1.4765,-87.3,5912.97,SL 🔴,0.4751178811954726,17651.61
TRBUSDT,2026-08-21 17:00:00+00:00,16.88,2026-08-21 20:00:00+00:00,17.18821151990064,1.5259,91.7,6009.83,TP 🟢,0.8292833558171357,17743.32
FLUXUSDT,2026-08-21 16:00:00+00:00,0.0462,2026-08-21 20:30:00+00:00,0.046893,1.2,72.12,6009.83,TP 🟢,0.640473040296121,17815.44
IOTAUSDT,2026-08-21 19:00:00+00:00,0.0422,2026-08-21 20:30:00+00:00,0.042833,1.2,70.61,5883.87,TP 🟢,0.4989495973025433,17886.04
ALTUSDT,2026-08-21 20:00:00+00:00,0.00685,2026-08-21 20:30:00+00:00,0.006952750000000001,1.2,71.54,5962.01,TP 🟢,0.6245613416638656,17957.59
STORJUSDT,2026-08-21 15:00:00+00:00,0.0416,2026-08-21 21:00:00+00:00,0.042224,1.2,70.04,5836.35,TP 🟢,0.6067912976513521,18027.62
ZILUSDT,2026-08-21 20:00:00+00:00,0.002736,2026-08-21 22:00:00+00:00,0.00277704,1.2,72.11,6009.21,TP 🟢,0.5889589339689091,18099.73
TFUELUSDT,2026-08-21 20:30:00+00:00,0.0086,2026-08-21 22:00:00+00:00,0.008729,1.2,72.11,6009.21,TP 🟢,0.5767456520244565,18171.84
ZAMAUSDT,2026-08-21 21:30:00+00:00,0.04833,2026-08-21 22:30:00+00:00,0.04905495,1.2,72.69,6057.28,TP 🟢,0.6057719966398507,18244.53
MOVEUSDT,2026-08-21 22:30:00+00:00,0.0073,2026-08-21 23:00:00+00:00,0.007448955985995833,1.7405,105.85,6081.51,TP 🟢,0.8232134845819425,18350.38
PHAUSDT,2026-08-21 21:30:00+00:00,0.0255,2026-08-21 23:30:00+00:00,0.025226550965692297,-1.3723,-83.46,6081.51,SL 🔴,0.5750996810095143,18266.92
AMPUSDT,2026-08-21 23:00:00+00:00,0.00043,2026-08-21 23:30:00+00:00,0.00042450840469072725,-1.5771,-96.03,6088.97,SL 🔴,0.4990442753985569,18170.89
STRAXUSDT,2026-08-21 21:00:00+00:00,0.00939,2026-08-22 00:30:00+00:00,0.00953085,1.2,72.69,6057.28,TP 🟢,0.4935433636537661,18243.58
ZILUSDT,2026-08-21 21:30:00+00:00,0.002762,2026-08-22 01:00:00+00:00,0.00280343,1.2,72.98,6081.51,TP 🟢,0.473847377669923,18316.55
2ZUSDT,2026-08-21 20:30:00+00:00,0.0584,2026-08-22 00:30:00+00:00,0.059276,1.2,72.68,6056.96,TP 🟢,0.474557979327712,18389.24
SANDUSDT,2026-08-21 21:30:00+00:00,0.04705,2026-08-22 01:00:00+00:00,0.04775575,1.2,73.56,6129.75,TP 🟢,0.842264651787286,18462.8
COOKIEUSDT,2026-08-21 22:00:00+00:00,0.0119,2026-08-22 00:00:00+00:00,0.0120785,1.2,73.85,6154.27,TP 🟢,0.8414402029561905,18536.65
ICPUSDT,2026-08-21 22:30:00+00:00,2.52,2026-08-22 00:00:00+00:00,2.5578,1.2,74.15,6178.88,TP 🟢,0.6243266796511733,18610.79
IQUSDT,2026-08-21 23:30:00+00:00,0.000693,2026-08-22 00:00:00+00:00,0.000703395,1.2,74.44,6203.6,TP 🟢,0.6155085653716019,18685.24
CVCUSDT,2026-08-21 20:00:00+00:00,0.01992,2026-08-22 00:00:00+00:00,0.02008434,0.525,32.7,6228.41,Trail-Lock 🔒,0.5751153514414606,18717.94
